Country,State,District,Latitude,Longitude,Climate_Zone,Season,Aqua_Type,Species,Suitability_Score
Vietnam,Kalimantan,South Teresa,10.2295,91.2663,Subtropical,Summer,Prawn,Black Tiger Shrimp,44
Bangladesh,Sylhet,Ethanside,-8.6894,77.0775,Subtropical,Monsoon,Prawn,Tiger Prawn,96
Bangladesh,Gujarat,South Michael,-3.1703,66.6821,Subtropical,Winter,Fish,Seabass,61
Thailand,Ca Mau,Haynestown,2.6762,93.9452,Tropical,Summer,Prawn,Tiger Prawn,72
Bangladesh,West Bengal,Sharonburgh,20.4547,70.4807,Subtropical,Summer,Prawn,Freshwater Prawn,49
Indonesia,Mekong Delta,Meyerstown,1.6924,87.5876,Tropical,Summer,Fish,Salmon,40
Indonesia,Mekong Delta,North Mikayla,-9.7249,71.8275,Tropical,Winter,Fish,Carp,57
Thailand,Bali,West Joseph,9.3598,73.7589,Subtropical,Winter,Fish,Snapper,96
Bangladesh,Andhra Pradesh,South Chris,21.7106,80.839,Tropical,Monsoon,Fish,Snapper,98
Thailand,Khulna,South Norman,-8.4598,98.0217,Tropical,Summer,Crab,Mud Crab,82
Thailand,Rayong,Lake Luisside,-3.702,86.1685,Tropical,Summer,Fish,Cod,51
Indonesia,Barisal,Coxland,7.1079,83.3172,Subtropical,Winter,Fish,Snapper,58
Bangladesh,Kerala,New Bradleyland,10.4895,63.3608,Subtropical,Monsoon,Prawn,Banana Prawn,61
Indonesia,Kerala,Boyershire,1.1501,73.034,Subtropical,Monsoon,Fish,Seabass,41
India,Sylhet,Camposside,29.6023,78.6293,Subtropical,Monsoon,Fish,Rohu,56
India,Sumatra,New Christopher,-0.6689,60.5351,Tropical,Winter,Fish,Seabass,69
Indonesia,Kalimantan,Joshuaview,18.0203,92.7484,Tropical,Winter,Prawn,Vannamei,63
Vietnam,Java,New Tara,0.5191,83.2851,Tropical,Summer,Crab,Mud Crab,78
Thailand,Soc Trang,Michellefort,4.3375,99.76,Subtropical,Winter,Fish,Rohu,48
India,Rayong,North Julie,1.1978,83.6546,Subtropical,Monsoon,Prawn,Vannamei,72
Bangladesh,Ca Mau,Erictown,18.4171,66.4205,Subtropical,Winter,Fish,Catfish,77
India,Kalimantan,West Carolton,1.5516,79.1705,Tropical,Summer,Fish,Pangasius,99
Vietnam,Can Tho,Brianstad,14.633,60.8677,Subtropical,Monsoon,Crab,Mud Crab,73
Indonesia,Ca Mau,East Lori,-9.6696,98.912,Subtropical,Monsoon,Fish,Snapper,62
Bangladesh,Chittagong,South Kelseymouth,10.2822,84.0444,Subtropical,Summer,Fish,Snapper,99
Bangladesh,Barisal,New Tammyberg,6.8868,76.0104,Tropical,Monsoon,Fish,Snapper,73
Vietnam,Java,West Sabrina,11.5352,63.3584,Tropical,Monsoon,Crab,King Crab,43
Vietnam,Bihar,East Tylerbury,-6.3982,64.3554,Subtropical,Winter,Fish,Catfish,79
Bangladesh,Bac Lieu,Lake Michael,29.777,82.7535,Subtropical,Winter,Fish,Catfish,89
Thailand,Bihar,Leonardborough,22.6651,64.6079,Tropical,Monsoon,Fish,Cod,92
Bangladesh,Sumatra,New Jamieside,19.5128,71.3969,Tropical,Summer,Crab,Dungeness Crab,84
Vietnam,Kerala,Port Michaelfort,27.5251,83.7407,Subtropical,Winter,Prawn,Freshwater Prawn,62
Vietnam,Bac Lieu,South Alex,20.9911,78.9378,Tropical,Monsoon,Fish,Rohu,91
Bangladesh,Ca Mau,West Meredithview,12.8774,92.4206,Subtropical,Winter,Crab,King Crab,55
India,Tamil Nadu,South Robertborough,10.8242,69.2483,Subtropical,Monsoon,Crab,Mud Crab,83
Vietnam,Rajshahi,New Pamelahaven,-6.993,73.5272,Tropical,Monsoon,Fish,Rohu,63
India,Bali,Dakotafort,4.8913,97.6443,Tropical,Monsoon,Fish,Tilapia,71
Vietnam,Surat Thani,West Steven,-8.0663,99.3972,Tropical,Winter,Fish,Grouper,98
Vietnam,Andhra Pradesh,East Kathy,16.3672,86.8223,Tropical,Monsoon,Fish,Seabass,80
Thailand,Rayong,Watsonchester,17.0525,99.4776,Tropical,Monsoon,Crab,King Crab,100
Bangladesh,Odisha,Oconnellhaven,26.5204,92.2044,Subtropical,Monsoon,Crab,Mud Crab,86
Bangladesh,Java,West Christopher,17.8099,60.9377,Subtropical,Winter,Crab,Soft Shell Crab,93
Thailand,Tamil Nadu,Port Nathanton,18.0235,81.5146,Subtropical,Summer,Prawn,Black Tiger Shrimp,98
India,Can Tho,Port Oscarmouth,17.9664,90.8265,Subtropical,Monsoon,Fish,Pangasius,69
Vietnam,Trat,Reedmouth,20.2187,63.7334,Tropical,Monsoon,Fish,Milkfish,85
India,Sumatra,Douglasfort,-2.7664,74.3072,Tropical,Summer,Fish,Tuna,88
Bangladesh,Chittagong,Dennisport,4.5309,85.5218,Tropical,Winter,Crab,King Crab,47
Vietnam,Chonburi,Grossland,2.921,87.0905,Subtropical,Monsoon,Prawn,Freshwater Prawn,67
India,Andhra Pradesh,North Steven,-9.5586,88.915,Tropical,Winter,Fish,Catfish,98
India,Chonburi,Barnesmouth,23.1383,74.2384,Subtropical,Monsoon,Fish,Tilapia,59
Vietnam,Chittagong,Apriltown,9.0762,65.4223,Tropical,Winter,Fish,Seabass,93
India,Kalimantan,Joeltown,11.3791,88.8913,Tropical,Winter,Prawn,Tiger Prawn,66
Indonesia,Ca Mau,Sharonmouth,13.9131,96.5831,Tropical,Monsoon,Prawn,Tiger Prawn,65
Bangladesh,Can Tho,North Christina,9.8901,77.9105,Tropical,Summer,Fish,Cod,40
Indonesia,Mekong Delta,Susanview,24.1297,95.4893,Tropical,Summer,Fish,Pangasius,90
India,Odisha,North Alvin,4.5225,84.4447,Subtropical,Summer,Prawn,Tiger Prawn,92
Bangladesh,Ca Mau,New Kennethbury,24.7377,64.3842,Tropical,Winter,Crab,Dungeness Crab,46
Thailand,Tamil Nadu,New Andreastad,-9.0442,85.4106,Tropical,Summer,Crab,Snow Crab,57
Indonesia,Andhra Pradesh,Johnbury,16.159,99.866,Subtropical,Summer,Prawn,Banana Prawn,46
Thailand,Java,Hansenshire,26.5554,94.2505,Subtropical,Monsoon,Fish,Tilapia,91
Thailand,Rajshahi,Jenniferburgh,22.1154,65.3715,Tropical,Summer,Fish,Grouper,53
Bangladesh,Nakorn Si Thammarat,South Dale,6.7284,66.6016,Subtropical,Winter,Fish,Seabass,71
Vietnam,Bac Lieu,Lake Samuelport,19.8735,75.533,Tropical,Winter,Fish,Carp,50
Indonesia,Chittagong,Floresberg,15.9588,86.4878,Tropical,Winter,Fish,Snapper,88
Indonesia,Can Tho,Williamsmouth,-3.3118,79.3683,Tropical,Summer,Prawn,Freshwater Prawn,73
Indonesia,Can Tho,Cobbview,22.2922,96.2901,Tropical,Monsoon,Fish,Carp,52
Vietnam,Surat Thani,West Scott,19.9573,96.7535,Tropical,Monsoon,Fish,Seabass,47
Vietnam,Bihar,West Ashleychester,10.7015,83.1329,Tropical,Summer,Prawn,Freshwater Prawn,46
Vietnam,Rayong,Lake Crystal,3.6591,90.7006,Tropical,Monsoon,Fish,Milkfish,79
Thailand,Khulna,Lake Jennifer,20.9021,97.596,Tropical,Monsoon,Fish,Barramundi,71
Thailand,Sylhet,Ericburgh,28.9533,60.9462,Tropical,Monsoon,Fish,Barramundi,73
Indonesia,Trat,New Robin,0.268,95.4837,Subtropical,Summer,Prawn,King Prawn,69
Thailand,West Bengal,South Nicholas,-1.3166,75.2984,Subtropical,Monsoon,Fish,Tuna,53
Vietnam,Surat Thani,Lake Kimberly,20.7154,81.3644,Tropical,Monsoon,Crab,Blue Swimmer Crab,74
Vietnam,Gujarat,Knoxbury,-2.5017,63.7246,Subtropical,Summer,Fish,Milkfish,83
India,Odisha,South Heather,-5.2958,92.3413,Tropical,Monsoon,Fish,Rohu,89
Bangladesh,Kerala,East Jennifer,14.2344,94.1909,Subtropical,Monsoon,Fish,Barramundi,93
India,Sylhet,Hoffmanshire,5.7012,72.206,Subtropical,Winter,Crab,King Crab,57
Indonesia,Rajshahi,Garciafort,2.1075,94.537,Tropical,Monsoon,Fish,Snapper,66
Indonesia,Sulawesi,East Craigland,5.7953,92.9425,Tropical,Monsoon,Prawn,Tiger Prawn,62
Indonesia,West Bengal,Lake Jasonborough,-7.132,96.9188,Tropical,Monsoon,Fish,Carp,84
Bangladesh,Mekong Delta,Raymondstad,-8.7722,90.2362,Tropical,Monsoon,Fish,Milkfish,59
Indonesia,Khulna,Lindastad,11.4161,95.5048,Subtropical,Winter,Fish,Salmon,90
Bangladesh,West Bengal,Gentryview,10.4078,99.4066,Subtropical,Winter,Fish,Tuna,75
India,Trat,West Phyllisland,17.839,84.6059,Subtropical,Monsoon,Crab,King Crab,92
Thailand,Rayong,Lake Melissatown,4.0283,90.5432,Subtropical,Monsoon,Fish,Milkfish,40
Bangladesh,Can Tho,Wolfemouth,-9.8904,84.5865,Subtropical,Summer,Fish,Milkfish,93
Bangladesh,Bac Lieu,Wellsmouth,5.5007,90.8009,Subtropical,Summer,Fish,Snapper,93
India,Kalimantan,West Jessicafort,-1.8819,73.3168,Subtropical,Winter,Fish,Barramundi,76
Bangladesh,Can Tho,Bushfort,4.2255,82.8128,Subtropical,Summer,Crab,King Crab,63
Vietnam,Bihar,Jonesberg,-6.4776,88.7249,Subtropical,Winter,Crab,Mud Crab,65
Indonesia,Bali,Christianport,2.5648,87.6277,Tropical,Summer,Fish,Tilapia,93
Vietnam,Java,Lake Jeffrey,20.165,83.6558,Tropical,Winter,Crab,Mud Crab,61
Bangladesh,Rajshahi,Meganhaven,-5.5962,86.1624,Tropical,Monsoon,Fish,Pangasius,42
Indonesia,Rajshahi,Kevinfort,17.8045,81.3338,Subtropical,Winter,Fish,Barramundi,45
Thailand,Soc Trang,Port Tonyland,23.5389,73.7651,Subtropical,Summer,Fish,Carp,47
Vietnam,Bac Lieu,East Theresatown,15.0373,70.0291,Tropical,Monsoon,Prawn,Vannamei,95
Indonesia,Kerala,Montoyatown,15.2889,95.176,Tropical,Summer,Fish,Cod,96
Bangladesh,Barisal,Porterfurt,8.1479,61.1077,Tropical,Winter,Prawn,King Prawn,40
Vietnam,Andhra Pradesh,Smithtown,5.2195,67.2017,Tropical,Monsoon,Crab,Snow Crab,68
Thailand,Andhra Pradesh,Schmidtport,19.5224,78.3689,Subtropical,Monsoon,Fish,Trout,41
India,Andhra Pradesh,East Jasminechester,6.4488,98.0609,Subtropical,Winter,Fish,Catfish,70
Indonesia,Nakorn Si Thammarat,Sanchezhaven,17.1269,98.9142,Tropical,Monsoon,Fish,Tilapia,46
Thailand,Sulawesi,West Lauraborough,19.7932,92.6972,Subtropical,Winter,Fish,Pangasius,49
Indonesia,Can Tho,Burkeland,28.025,91.4871,Subtropical,Winter,Prawn,Tiger Prawn,78
Thailand,Ca Mau,North Rachaelbury,-4.5328,91.4373,Subtropical,Winter,Crab,Mud Crab,88
Vietnam,Soc Trang,Kevinstad,4.7787,61.3062,Subtropical,Winter,Prawn,Freshwater Prawn,67
Thailand,Barisal,Port Nicholas,13.2114,90.6656,Tropical,Monsoon,Fish,Cod,66
India,Barisal,Johnsonbury,4.4104,87.9947,Subtropical,Summer,Fish,Snapper,67
Thailand,Soc Trang,West Earlchester,23.0116,88.3942,Subtropical,Monsoon,Crab,Mud Crab,78
Thailand,Bac Lieu,Port Andrea,-7.726,84.4092,Subtropical,Monsoon,Fish,Grouper,55
Thailand,Chonburi,Port Jaime,18.454,67.5219,Tropical,Monsoon,Fish,Salmon,68
India,Gujarat,Lindseybury,5.8736,70.2633,Tropical,Summer,Crab,Mud Crab,95
Bangladesh,Sumatra,Port Carlos,14.8261,75.9073,Tropical,Summer,Fish,Barramundi,86
Indonesia,Barisal,Hansonmouth,2.1743,72.9029,Tropical,Summer,Fish,Trout,89
Vietnam,Andhra Pradesh,Port Matthew,10.3773,79.1964,Subtropical,Summer,Prawn,Freshwater Prawn,91
India,Kalimantan,North Jamesfurt,-4.5456,89.5084,Subtropical,Summer,Fish,Carp,95
India,Trat,Christophertown,13.0518,67.9274,Subtropical,Winter,Fish,Seabass,69
Vietnam,Tamil Nadu,Tuckerville,-9.7704,98.8191,Subtropical,Winter,Fish,Catfish,55
Vietnam,Bali,Port Cynthia,16.1977,78.1723,Subtropical,Summer,Prawn,Freshwater Prawn,73
India,Barisal,Aimeetown,15.6436,85.0937,Tropical,Monsoon,Fish,Barramundi,69
Bangladesh,Surat Thani,Timothyside,22.052,61.3827,Tropical,Monsoon,Fish,Barramundi,67
Thailand,Mekong Delta,South Michelle,28.955,64.7765,Tropical,Winter,Crab,King Crab,76
Indonesia,Sylhet,East Ronaldport,16.2695,83.9449,Tropical,Summer,Crab,Soft Shell Crab,45
Vietnam,West Bengal,Lake Keithfurt,20.1575,87.485,Subtropical,Winter,Fish,Milkfish,75
Bangladesh,Rayong,East Danielle,13.9713,68.7682,Tropical,Winter,Fish,Grouper,96
Indonesia,Bihar,North Leslie,-6.5797,68.2792,Subtropical,Summer,Crab,Dungeness Crab,87
Indonesia,Surat Thani,Lake Frankmouth,13.7487,87.73,Subtropical,Summer,Fish,Rohu,49
Vietnam,Rayong,Fuenteston,-8.4118,62.014,Tropical,Monsoon,Prawn,Banana Prawn,81
Bangladesh,Java,Port Emma,9.4724,85.8088,Subtropical,Summer,Fish,Pangasius,78
Bangladesh,Rayong,Gomezberg,9.4595,92.2656,Tropical,Summer,Fish,Salmon,52
India,Surat Thani,New Davidport,28.8049,88.712,Subtropical,Summer,Fish,Milkfish,82
Thailand,Nakorn Si Thammarat,South Todd,14.9492,96.8278,Subtropical,Winter,Fish,Milkfish,53
India,Can Tho,Lake Jennifer,10.2761,79.5899,Tropical,Winter,Fish,Snapper,75
Bangladesh,Gujarat,Curtisside,-9.0189,72.0416,Subtropical,Monsoon,Crab,Blue Swimmer Crab,68
India,Gujarat,Courtneyland,5.4868,85.3964,Subtropical,Winter,Fish,Rohu,65
Vietnam,Bac Lieu,Lake Joseside,-9.9141,87.5502,Subtropical,Monsoon,Prawn,Freshwater Prawn,41
Thailand,Sumatra,Lake Amyland,3.9703,64.2064,Tropical,Summer,Crab,Snow Crab,44
India,Trat,Jeremybury,23.1867,98.7423,Subtropical,Winter,Crab,Dungeness Crab,94
Thailand,Tamil Nadu,West William,20.8576,99.8069,Subtropical,Winter,Fish,Tuna,90
Vietnam,Odisha,Wrightport,-2.8838,80.9902,Tropical,Monsoon,Prawn,Whiteleg Shrimp,88
India,West Bengal,Princefurt,0.3147,67.5335,Tropical,Monsoon,Prawn,Freshwater Prawn,84
Bangladesh,Sylhet,Flemingmouth,11.6594,92.9372,Subtropical,Monsoon,Fish,Snapper,65
Indonesia,West Bengal,Toddmouth,23.0448,86.5615,Tropical,Monsoon,Prawn,Vannamei,44
Indonesia,Gujarat,West John,6.751,88.9275,Subtropical,Monsoon,Prawn,Whiteleg Shrimp,57
Thailand,Surat Thani,Brandistad,18.3025,86.6809,Tropical,Summer,Fish,Snapper,67
Thailand,Andhra Pradesh,Hughesbury,9.9508,76.8355,Subtropical,Summer,Fish,Barramundi,60
Thailand,Odisha,Julietown,11.1965,79.359,Tropical,Summer,Prawn,King Prawn,64
Thailand,Can Tho,North Donnaberg,1.0282,97.7228,Subtropical,Summer,Crab,Snow Crab,46
India,Can Tho,Port Meganville,21.1276,61.1149,Subtropical,Winter,Fish,Tilapia,100
Indonesia,Khulna,Kaylafort,23.9223,96.9899,Tropical,Monsoon,Fish,Grouper,62
Bangladesh,Ca Mau,West Austin,21.7413,95.2886,Tropical,Monsoon,Crab,Blue Swimmer Crab,53
Indonesia,Khulna,Williamsburgh,24.29,92.7708,Subtropical,Monsoon,Prawn,Freshwater Prawn,41
Vietnam,Nakorn Si Thammarat,Lake Jonchester,-6.2555,73.5219,Subtropical,Summer,Prawn,Vannamei,54
Vietnam,Barisal,Gregoryport,29.4707,95.6077,Tropical,Summer,Fish,Rohu,51
Bangladesh,Bali,Lake Benjamin,2.1488,84.2925,Tropical,Monsoon,Prawn,Black Tiger Shrimp,95
Indonesia,Sumatra,East Andrew,27.1027,98.9456,Subtropical,Winter,Crab,Soft Shell Crab,81
Thailand,Khulna,Lake Veronicatown,14.2147,68.0699,Tropical,Winter,Prawn,King Prawn,83
Indonesia,Chonburi,East Justin,24.0719,90.1215,Subtropical,Monsoon,Prawn,Vannamei,41
India,Kalimantan,East Cherylchester,6.1147,81.8137,Subtropical,Summer,Prawn,Vannamei,56
Vietnam,Andhra Pradesh,East Margaretburgh,3.2604,79.3786,Tropical,Summer,Prawn,Whiteleg Shrimp,53
Indonesia,Java,North Shelbyton,13.2091,81.2042,Subtropical,Summer,Fish,Salmon,90
India,Trat,Colonville,29.5256,67.0993,Tropical,Summer,Crab,Snow Crab,75
Bangladesh,Nakorn Si Thammarat,Kaylafurt,7.2825,74.9348,Tropical,Monsoon,Prawn,Vannamei,97
Indonesia,Soc Trang,Lozanoborough,28.7419,93.1948,Tropical,Summer,Crab,King Crab,55
Thailand,Sulawesi,North Colleen,8.1456,99.6371,Tropical,Summer,Fish,Trout,41
Vietnam,Bali,Port Larryfurt,12.1061,60.2717,Tropical,Monsoon,Prawn,Whiteleg Shrimp,94
Vietnam,Mekong Delta,East Michaelmouth,-8.5162,65.3726,Tropical,Summer,Crab,Mud Crab,96
Vietnam,Barisal,Chavezhaven,6.5131,85.4895,Tropical,Summer,Prawn,Black Tiger Shrimp,76
Vietnam,Gujarat,North Kevin,23.8411,72.6272,Tropical,Winter,Fish,Catfish,53
India,Tamil Nadu,Riversberg,-7.0506,72.1627,Tropical,Monsoon,Fish,Catfish,87
India,Sumatra,Richardberg,8.8212,93.3147,Subtropical,Summer,Crab,Dungeness Crab,88
Thailand,Bali,Wareshire,12.9161,87.7784,Subtropical,Monsoon,Fish,Barramundi,58
Indonesia,Surat Thani,Lake Travisfurt,0.0639,64.5087,Tropical,Summer,Crab,Blue Swimmer Crab,61
Bangladesh,Kalimantan,Lake Martin,12.3439,93.4005,Tropical,Summer,Crab,King Crab,42
Vietnam,Rayong,Jeremiahchester,5.3929,90.6429,Subtropical,Winter,Fish,Barramundi,94
Bangladesh,Java,Patrickside,0.2802,83.0451,Subtropical,Monsoon,Fish,Seabass,94
Indonesia,Bihar,Garciaberg,-8.8545,79.0355,Subtropical,Summer,Crab,Snow Crab,91
Indonesia,Chonburi,Port Justin,26.7485,81.3037,Subtropical,Winter,Prawn,King Prawn,68
India,Kalimantan,Elizabethburgh,10.1681,69.4558,Tropical,Winter,Fish,Tilapia,95
Indonesia,Java,Hayesmouth,-2.8688,93.3331,Subtropical,Summer,Prawn,Vannamei,57
Thailand,Can Tho,New Joannastad,-3.8234,91.0021,Tropical,Winter,Prawn,Black Tiger Shrimp,50
Bangladesh,Bali,Port Matthew,-0.014,72.0921,Tropical,Winter,Fish,Tuna,96
Bangladesh,Sulawesi,East Stephaniechester,28.7492,94.6685,Tropical,Summer,Crab,Dungeness Crab,64
Vietnam,Kalimantan,North Haroldland,14.3573,79.5427,Tropical,Monsoon,Prawn,King Prawn,59
Indonesia,Soc Trang,South Michaelland,16.66,85.5963,Subtropical,Summer,Prawn,Black Tiger Shrimp,47
Bangladesh,Rayong,North Christinashire,3.7529,91.1562,Subtropical,Summer,Crab,Snow Crab,90
Thailand,Rajshahi,West Oliviaville,27.1428,99.2745,Subtropical,Summer,Crab,King Crab,88
Thailand,Sylhet,Nolanhaven,21.8447,65.9786,Tropical,Monsoon,Fish,Salmon,79
Bangladesh,Kerala,South Tashaland,0.8914,67.4228,Subtropical,Summer,Fish,Seabass,67
India,Ca Mau,New Toddland,15.2794,92.8795,Tropical,Summer,Crab,Blue Swimmer Crab,95
Bangladesh,Kalimantan,New Edwardview,-4.0664,84.9497,Subtropical,Winter,Prawn,Whiteleg Shrimp,71
Bangladesh,Chittagong,Port Shaneville,10.9207,63.642,Tropical,Monsoon,Fish,Rohu,98
Thailand,Chonburi,Smallfort,7.7469,92.1918,Subtropical,Summer,Fish,Milkfish,55
Thailand,Java,Timothyburgh,14.9285,77.6134,Subtropical,Monsoon,Prawn,Whiteleg Shrimp,72
Vietnam,Ca Mau,Audreyhaven,16.6877,81.5194,Subtropical,Monsoon,Fish,Salmon,81
Bangladesh,Barisal,East Gregory,8.0034,70.9989,Subtropical,Winter,Fish,Salmon,73
Bangladesh,Trat,Barbaraport,3.3068,82.1901,Subtropical,Winter,Fish,Carp,58
Bangladesh,Java,East Williamtown,22.4772,90.0042,Tropical,Winter,Fish,Tuna,61
Thailand,Bac Lieu,North Jasonstad,4.6834,68.5415,Tropical,Summer,Fish,Pangasius,49
Thailand,Andhra Pradesh,Markfort,21.9162,80.9135,Subtropical,Winter,Fish,Rohu,80
Vietnam,Sulawesi,East Angelafurt,-1.8064,76.5026,Subtropical,Winter,Fish,Grouper,93
India,Nakorn Si Thammarat,Lake Christopher,24.7778,68.7125,Subtropical,Summer,Crab,Soft Shell Crab,95
Vietnam,Tamil Nadu,Ryanfurt,28.0487,97.5783,Subtropical,Summer,Prawn,King Prawn,54
India,Ca Mau,East Michael,17.6596,69.6424,Subtropical,Monsoon,Fish,Cod,65
India,Trat,New Monica,6.8705,68.9762,Subtropical,Winter,Crab,Blue Swimmer Crab,40
India,Rayong,New Kimburgh,-9.2494,74.2163,Subtropical,Monsoon,Fish,Milkfish,69
Indonesia,Kalimantan,Lindseymouth,8.9883,68.7792,Subtropical,Summer,Fish,Tuna,43
India,Sulawesi,Downsland,-4.3404,78.5745,Subtropical,Summer,Crab,Snow Crab,73
Bangladesh,Ca Mau,Sheltonbury,0.8725,65.168,Tropical,Summer,Fish,Milkfish,45
India,Kerala,Michaelchester,23.7606,74.7092,Subtropical,Monsoon,Fish,Barramundi,41
Indonesia,Nakorn Si Thammarat,South Erik,10.4749,63.2993,Tropical,Summer,Prawn,King Prawn,43
Vietnam,West Bengal,South David,-7.943,72.1906,Tropical,Summer,Fish,Snapper,76
Indonesia,Soc Trang,Michaelville,23.0071,73.728,Subtropical,Monsoon,Crab,Soft Shell Crab,95
Indonesia,Chittagong,Wilsonville,4.696,92.2593,Subtropical,Monsoon,Fish,Tilapia,41
Indonesia,Chonburi,Jackstad,16.6756,73.8135,Subtropical,Winter,Prawn,Tiger Prawn,67
India,Rayong,Port Natalie,-8.9302,69.3477,Tropical,Summer,Fish,Barramundi,95
Bangladesh,Khulna,Jillton,-9.9406,62.3595,Tropical,Monsoon,Prawn,Freshwater Prawn,79
Thailand,Ca Mau,South Darryl,-9.6363,89.5457,Tropical,Monsoon,Crab,Blue Swimmer Crab,76
Vietnam,Soc Trang,Port Williamborough,11.1014,99.6351,Subtropical,Winter,Prawn,Tiger Prawn,78
Bangladesh,Chonburi,Lake Maryton,6.2361,96.0078,Subtropical,Monsoon,Fish,Tilapia,88
Indonesia,Ca Mau,Clarkton,-5.46,72.9266,Subtropical,Summer,Fish,Carp,47
Indonesia,Chittagong,Jenniferburgh,25.717,94.0794,Subtropical,Monsoon,Fish,Carp,68
Bangladesh,Nakorn Si Thammarat,Port Frankport,4.7068,84.532,Subtropical,Summer,Fish,Tuna,67
Thailand,Chittagong,Port Sonya,10.7869,69.09,Tropical,Winter,Fish,Carp,96
Thailand,Bihar,New Maryside,23.9049,70.4448,Tropical,Winter,Crab,Snow Crab,62
Bangladesh,Gujarat,Lake Anna,6.8382,83.3509,Subtropical,Monsoon,Fish,Carp,74
Indonesia,Sulawesi,South Brenda,27.0567,67.3923,Subtropical,Summer,Fish,Catfish,100
Thailand,West Bengal,West Elijah,16.1744,94.9175,Subtropical,Summer,Crab,Snow Crab,63
Thailand,Sulawesi,Greerport,-5.8968,81.504,Tropical,Summer,Prawn,Black Tiger Shrimp,53
Vietnam,Barisal,Ayalamouth,-6.7288,81.7862,Subtropical,Summer,Fish,Catfish,93
India,Gujarat,Angelahaven,28.6742,87.8691,Subtropical,Winter,Fish,Cod,56
Indonesia,Mekong Delta,West Kennethborough,20.3955,86.5201,Subtropical,Summer,Prawn,Freshwater Prawn,98
Indonesia,Chonburi,Christensenland,9.9385,75.8533,Tropical,Summer,Fish,Salmon,81
Vietnam,Nakorn Si Thammarat,East Amanda,12.2348,88.4905,Subtropical,Monsoon,Crab,Soft Shell Crab,95
India,Kalimantan,Mccormickchester,-1.3618,96.2727,Subtropical,Summer,Fish,Pangasius,82
Indonesia,Rajshahi,South Alyssahaven,21.8519,79.6623,Subtropical,Winter,Prawn,King Prawn,98
Vietnam,Odisha,Derekchester,-7.8305,69.9569,Tropical,Winter,Fish,Grouper,58
Indonesia,Java,Mckenziestad,-9.1554,67.402,Subtropical,Winter,Fish,Grouper,47
Bangladesh,Rajshahi,New Taraside,-2.7126,95.5079,Tropical,Winter,Fish,Milkfish,80
Thailand,Gujarat,East John,25.7317,63.8426,Tropical,Winter,Crab,King Crab,55
Thailand,Can Tho,Port Luis,28.7839,95.8293,Tropical,Summer,Fish,Grouper,48
Bangladesh,Tamil Nadu,Jeromehaven,18.9827,75.9431,Tropical,Winter,Fish,Cod,54
Bangladesh,Nakorn Si Thammarat,Brendatown,7.2077,72.9112,Subtropical,Winter,Fish,Pangasius,84
Bangladesh,Odisha,Davidtown,15.6778,68.0972,Tropical,Winter,Prawn,King Prawn,76
Indonesia,Kerala,Port Michelle,-8.7598,69.7704,Tropical,Winter,Prawn,Whiteleg Shrimp,47
India,Chittagong,Hernandezfurt,6.179,77.1194,Tropical,Monsoon,Fish,Trout,85
Bangladesh,Chonburi,Jonesmouth,14.0804,69.2822,Tropical,Monsoon,Fish,Barramundi,66
Vietnam,Kalimantan,Andersonfort,14.9512,82.4266,Subtropical,Summer,Prawn,Vannamei,89
Thailand,Can Tho,Williemouth,17.2884,73.1895,Subtropical,Summer,Fish,Cod,47
Thailand,Rayong,Port Robert,12.8231,83.2858,Tropical,Winter,Crab,Snow Crab,59
Vietnam,Bac Lieu,North William,24.3885,66.8027,Subtropical,Summer,Crab,Mud Crab,94
Bangladesh,Odisha,East Andrew,-2.5807,92.2458,Tropical,Summer,Fish,Cod,77
India,Sylhet,West Elizabeth,1.6141,97.4403,Subtropical,Summer,Prawn,Whiteleg Shrimp,90
Bangladesh,Chittagong,West Aaronstad,28.996,91.824,Subtropical,Monsoon,Fish,Snapper,67
Thailand,West Bengal,Farrellmouth,16.3289,62.1771,Tropical,Winter,Fish,Trout,88
Bangladesh,Mekong Delta,Lake John,9.936,66.8497,Tropical,Summer,Fish,Tilapia,63
India,Rayong,Frazierchester,10.0205,65.9259,Subtropical,Winter,Fish,Carp,87
Thailand,Rajshahi,South Philipberg,-8.5351,88.9274,Subtropical,Monsoon,Prawn,Banana Prawn,69
Vietnam,Tamil Nadu,Avilaland,21.0711,67.1638,Subtropical,Monsoon,Fish,Trout,92
Thailand,Bihar,West Randall,-1.3975,91.8001,Subtropical,Winter,Fish,Pangasius,96
India,Odisha,Yolandamouth,1.7292,98.2912,Subtropical,Summer,Prawn,Tiger Prawn,85
Vietnam,Odisha,New Robert,25.9704,90.079,Subtropical,Monsoon,Crab,Blue Swimmer Crab,90
Indonesia,Bac Lieu,Lake Connieville,9.6964,69.7266,Tropical,Monsoon,Fish,Rohu,92
Bangladesh,Bac Lieu,Josemouth,0.515,69.7827,Subtropical,Winter,Prawn,Black Tiger Shrimp,72
India,Bali,Port William,7.2658,85.9155,Tropical,Winter,Fish,Cod,51
Thailand,West Bengal,East Rileyport,-6.0046,97.8166,Subtropical,Monsoon,Crab,Dungeness Crab,53
Vietnam,Andhra Pradesh,North Brandonton,10.3782,96.0305,Tropical,Monsoon,Prawn,Vannamei,89
Bangladesh,Tamil Nadu,Lopezshire,-8.8491,74.2414,Tropical,Monsoon,Prawn,Whiteleg Shrimp,46
